text,minimal_text,classical_text,label,sentiment
"Julia Stiles is a talented young actress, who with guidance from a reputable agent has a lot of potential. Obviously, the person who guided her into this travesty is not someone who cares anything about her career. I sat in the theater surrounded by teenagers who left in droves to find another movie to sneak into wondering who thought this movie would appeal to anyone. It was poorly written, the casting director could only have put 1 or 2 minutes of effort into the characters and the director obviously didn't care.","julia stiles is a talented young actress, who with guidance from a reputable agent has a lot of potential. obviously, the person who guided her into this travesty is not someone who cares anything about her career. i sat in the theater surrounded by teenagers who left in droves to find another movie to sneak into wondering who thought this movie would appeal to anyone. it was poorly written, the casting director could only have put 1 or 2 minutes of effort into the characters and the director obviously didn't care.",julia stile talented young actress guidance reputable agent lot potential obviously person guide travesty not someone care anything career sit theater surround teenager leave drove find another movie sneak wonder thought movie would appeal anyone poorly write cast director could put minute effort character director obviously not care,0,Negative
"A masterpiece.<br /><br />Thus it is, possibly, not for everyone.<br /><br />The camera work, acting, directing and everything else is unique, original, superb in every way - and very different from the trash we are sadly used to getting.<br /><br />Summer Phoenix creates a deep, believable and intriguing Esther Kahn. As everything else in this film, her acting is unique - it is completely her own - neither ""British"" nor ""American"" nor anything else I have ever seen. There is something mesmerizing about it.<br /><br />The lengthy, unbroken, natural shots are wonderful, reminding us that we have become too accustomed to a few restricted ways of shooting and editing.","a masterpiece. thus it is, possibly, not for everyone. the camera work, acting, directing and everything else is unique, original, superb in every way - and very different from the trash we are sadly used to getting. summer phoenix creates a deep, believable and intriguing esther kahn. as everything else in this film, her acting is unique - it is completely her own - neither ""british"" nor ""american"" nor anything else i have ever seen. there is something mesmerizing about it. the lengthy, unbroken, natural shots are wonderful, reminding us that we have become too accustomed to a few restricted ways of shooting and editing.",masterpiece thus possibly not everyone camera work act direct everything else unique original superb every way different trash sadly use get summer phoenix create deep believable intrigue esther kahn everything else film act unique completely neither british nor american nor anything else ever see something mesmerize lengthy unbroken natural shot wonderful remind u become accustomed restricted way shoot edit,1,Positive
"With an absolutely amazing cast and crew, this might have been a classic. Instead it is a repetitive paraphrasing of all the conspiracy theories extant in 1979 about the JFK assassination grafted, rather pointlessly, on to a vaguely incoherent plot about the murder of fictitious president Kegan in 1960. Many superb character actors are wasted as they are either not given enough to do - Sterling Hayden or Eli Wallach, for instance, or they are asked to go rather luridly over the top - John Huston. Jeff Bridges and Anthony Perkins do manage to acquit themselves very well, in their very different ways, though.<br /><br />The photography is gorgeous, but does not justify an hour and a half of your life, or the price of the DVD purchase.","with an absolutely amazing cast and crew, this might have been a classic. instead it is a repetitive paraphrasing of all the conspiracy theories extant in 1979 about the jfk assassination grafted, rather pointlessly, on to a vaguely incoherent plot about the murder of fictitious president kegan in 1960. many superb character actors are wasted as they are either not given enough to do - sterling hayden or eli wallach, for instance, or they are asked to go rather luridly over the top - john huston. jeff bridges and anthony perkins do manage to acquit themselves very well, in their very different ways, though. the photography is gorgeous, but does not justify an hour and a half of your life, or the price of the dvd purchase.",absolutely amazing cast crew might classic instead repetitive paraphrase conspiracy theory extant jfk assassination graft rather pointlessly vaguely incoherent plot murder fictitious president kegan many superb character actor waste either not give enough sterling hayden eli wallach instance ask go rather luridly top john huston jeff bridge anthony perkins manage acquit well different way though photography gorgeous not justify hour half life price dvd purchase,0,Negative
"I started watching the show from the first season, and at the beginning I was pretty skeptical about it. Original movie was kind of childish, and I was just looking for some sci-fi show while waiting for the BSG new season.<br /><br />But after few episodes I became a fan. I've loved the characters - the not-so-stupid-as-you-think-he-is Jack O'Neill, the not-only-smart Samantha Carter, the glorious Teal'c, women and kids favorite, and brilliant Dr. Daniel Jackson.<br /><br />Of course, stories sometimes not serious, sometimes even ridiculous, but mostly it's not about technology or space fighting - it's about helping your friend, even risking your life for him. It's about ""we don't leave anybody behind"". Struggling to the end when all hope is lost. About the free will, and all good qualities that makes a human - Human.<br /><br />And now it's breaking a record, going 10th season, and still doing good.","i started watching the show from the first season, and at the beginning i was pretty skeptical about it. original movie was kind of childish, and i was just looking for some sci-fi show while waiting for the bsg new season. but after few episodes i became a fan. i've loved the characters - the not-so-stupid-as-you-think-he-is jack o'neill, the not-only-smart samantha carter, the glorious teal'c, women and kids favorite, and brilliant dr. daniel jackson. of course, stories sometimes not serious, sometimes even ridiculous, but mostly it's not about technology or space fighting - it's about helping your friend, even risking your life for him. it's about ""we don't leave anybody behind"". struggling to the end when all hope is lost. about the free will, and all good qualities that makes a human - human. and now it's breaking a record, going 10th season, and still doing good.",start watch show first season begin pretty skeptical original movie kind childish look sci fi show wait bsg new season episode become fan love character not stupid think jack neill not smart samantha carter glorious teal woman kid favorite brilliant dr daniel jackson course story sometimes not serious sometimes even ridiculous mostly not technology space fight help friend even risk life not leave anybody behind struggle end hope lose free good quality make human human breaking record go th season still good,1,Positive
"this movie was banned in england? why? tom savini, george romero, dario argento, lucio fulci and others had done far worse before and have continued to so since...<br /><br />this movie has all the basic elements of a decent 70s or early 80's horror film. good looking girls (who can't act to save their lives, by the way), a terrible lightning storm with a torrential downpour, a scythe, a crazy brother wandering around the family estate, and actually a pretty damn good twist at the end. but banned? seriously. when the English parliament banned this movie, the italians probably laughed their collective asses off at how backwards and prudish the brits really were.<br /><br />there was maybe two minutes of total screen time devoted to the violence and gore (which was greatly underdone). there was nudity but no sex although allusions to sex were made, obviously. but absolutely nothing worthy of being banned.<br /><br />i would like to see what could have been done if the filmmakers had a decent budget to work with. as it stands, the film is entertaining, but the lack of picture and sound quality take away from the end result.<br /><br />banned... what a joke...","this movie was banned in england? why? tom savini, george romero, dario argento, lucio fulci and others had done far worse before and have continued to so since... this movie has all the basic elements of a decent 70s or early 80's horror film. good looking girls (who can't act to save their lives, by the way), a terrible lightning storm with a torrential downpour, a scythe, a crazy brother wandering around the family estate, and actually a pretty damn good twist at the end. but banned? seriously. when the english parliament banned this movie, the italians probably laughed their collective asses off at how backwards and prudish the brits really were. there was maybe two minutes of total screen time devoted to the violence and gore (which was greatly underdone). there was nudity but no sex although allusions to sex were made, obviously. but absolutely nothing worthy of being banned. i would like to see what could have been done if the filmmakers had a decent budget to work with. as it stands, the film is entertaining, but the lack of picture and sound quality take away from the end result. banned... what a joke...",movie ban england tom savini george romero dario argento lucio fulci others do far bad continue since movie basic element decent early horror film good look girl not act save life way terrible lightning storm torrential downpour scythe crazy brother wander around family estate actually pretty damn good twist end ban seriously english parliament ban movie italian probably laugh collective ass backwards prudish brit really maybe two minute total screen time devote violence gore greatly underdone nudity no sex although allusion sex make obviously absolutely nothing worthy ban would like see could do filmmaker decent budget work stand film entertain lack picture sound quality take away end result ban joke,0,Negative
"i was hoping this was going to be good as a fan of timothy dalton's james bond and although it wasn't his deserved '3rd bond outing' it was a laugh. Belushi brought some good humour to his part and dalton hammed it up nicely, but was probably underused. his part was liked a camped up version of jack nicholson in a few good men. the other brit in it was a bit shocking, but overal it was a laugh.","i was hoping this was going to be good as a fan of timothy dalton's james bond and although it wasn't his deserved '3rd bond outing' it was a laugh. belushi brought some good humour to his part and dalton hammed it up nicely, but was probably underused. his part was liked a camped up version of jack nicholson in a few good men. the other brit in it was a bit shocking, but overal it was a laugh.",hop go good fan timothy dalton james bond although not deserve rd bond out laugh belushi bring good humour part dalton ham nicely probably underused part like camped version jack nicholson good men brit bit shocking overal laugh,1,Positive
"I went to school with Jeremy Earl, that is how I heard of this movie, I don't really know if it was in the theater's at all. I don't recall the name. I have seen it, it is like one of those after school specials. The acting is OK, not great. The plot was kind of weak and the lines were pretty corny. So the only comment I can give this movie is ""Eh"" I borrowed the movie from Jeremy, if I was in a movie rental place, this is one that I would walk past and after watching it I wouldn't recommend it to anyone past middle school age. I've also noticed that many times when urban kids are portrayed, the slang is overused or just outdated. Many times I think thats what makes their characters unbelievable.","i went to school with jeremy earl, that is how i heard of this movie, i don't really know if it was in the theater's at all. i don't recall the name. i have seen it, it is like one of those after school specials. the acting is ok, not great. the plot was kind of weak and the lines were pretty corny. so the only comment i can give this movie is ""eh"" i borrowed the movie from jeremy, if i was in a movie rental place, this is one that i would walk past and after watching it i wouldn't recommend it to anyone past middle school age. i've also noticed that many times when urban kids are portrayed, the slang is overused or just outdated. many times i think thats what makes their characters unbelievable.",go school jeremy earl heard movie not really know theater not recall name see like one school special act ok not great plot kind weak line pretty corny comment give movie eh borrow movie jeremy movie rental place one would walk past watch would not recommend anyone past middle school age also notice many time urban kid portray slang overuse outdated many time think thats make character unbelievable,0,Negative
"I've always been a great fan of Woody Allen and always will be for most of what he did in the past, but only a blind lover could ignore how dull, meaningless, pretentious and most of all horrendously acted this movie is. A vacuous mental masturbation based on inconsistent grounds. And what a disastrous idea to artificially recreate a presumed ""actor Allen-clone"", that is putting into Will Farrell's mouth and gestures what Allen would have done in Farrell's place had he been 30 years younger. The outcome was obviously ludicrous. And not to speak of the dialogues... what was intended to be philosophical reflections turned into an involuntary mockery of intellectual pondering, unaware of its comic effect. How sad...","i've always been a great fan of woody allen and always will be for most of what he did in the past, but only a blind lover could ignore how dull, meaningless, pretentious and most of all horrendously acted this movie is. a vacuous mental masturbation based on inconsistent grounds. and what a disastrous idea to artificially recreate a presumed ""actor allen-clone"", that is putting into will farrell's mouth and gestures what allen would have done in farrell's place had he been 30 years younger. the outcome was obviously ludicrous. and not to speak of the dialogues... what was intended to be philosophical reflections turned into an involuntary mockery of intellectual pondering, unaware of its comic effect. how sad...",always great fan woody allen always past blind lover could ignore dull meaningless pretentious horrendously acted movie vacuous mental masturbation base inconsistent ground disastrous idea artificially recreate presumed actor allen clone put farrell mouth gesture allen would do farrell place year young outcome obviously ludicrous not speak dialogue intend philosophical reflection turn involuntary mockery intellectual pondering unaware comic effect sad,0,Negative
"You play as B.J. Blazkowicz, a US secret agent soldier tough guy who is sent to uncover Nazi secret and turn the tide of World War II. That means everything from breaking out of a Nazi dungeon to thwarting Hitler's war machine and even the Fuhrer himself.<br /><br />This is quite possibly the most influential game of its time. That's because it literally inspired obsession. Many games existed at the time and even more do today, but every so often you get a real grabber. This is one of them. Just like Tetris before it and more recently GTA III in 2002. Yes, Doom is better in almost every respect, but the shots heard around the world which led to one of gaming's biggest tidal waves were fired by B.J. Blazkowicz. The Space Marine, Duke Nukem, Max Payne, Serious Sam, John Mullins, JC Denton, Agent 47, Gordon Freeman and legions of others owe their existence to the guys at ID. Whether directly or, in most cases, indirectly, but they still do.<br /><br />Even with its old look, very aged graphics, super simple gameplay (this is really a game, games now border on the ""experience level"") and highly rectangular levels, the scope of all six episodes provides lots of fun. Especially discovering those secrets with treasure and a chaingun in them.<br /><br />Also: ""Halt!"" *bang! bang! bang!* ""AARRRGH!!!"" never grows old. --- 8/10<br /><br />Voluntarily rated PC-13 for ""profound carnage."" However, it's exceptionally tame when compared to what games have today.","you play as b.j. blazkowicz, a us secret agent soldier tough guy who is sent to uncover nazi secret and turn the tide of world war ii. that means everything from breaking out of a nazi dungeon to thwarting hitler's war machine and even the fuhrer himself. this is quite possibly the most influential game of its time. that's because it literally inspired obsession. many games existed at the time and even more do today, but every so often you get a real grabber. this is one of them. just like tetris before it and more recently gta iii in 2002. yes, doom is better in almost every respect, but the shots heard around the world which led to one of gaming's biggest tidal waves were fired by b.j. blazkowicz. the space marine, duke nukem, max payne, serious sam, john mullins, jc denton, agent 47, gordon freeman and legions of others owe their existence to the guys at id. whether directly or, in most cases, indirectly, but they still do. even with its old look, very aged graphics, super simple gameplay (this is really a game, games now border on the ""experience level"") and highly rectangular levels, the scope of all six episodes provides lots of fun. especially discovering those secrets with treasure and a chaingun in them. also: ""halt!"" *bang! bang! bang!* ""aarrrgh!!!"" never grows old. --- 8/10 voluntarily rated pc-13 for ""profound carnage."" however, it's exceptionally tame when compared to what games have today.",play blazkowicz u secret agent soldier tough guy send uncover nazi secret turn tide world war ii mean everything break nazi dungeon thwart hitler war machine even fuhrer quite possibly influential game time literally inspired obsession many game exist time even today every often get real grabber one like tetri recently gta iii yes doom well almost every respect shot hear around world lead one gaming big tidal wave fire blazkowicz space marine duke nukem max payne serious sam john mullins jc denton agent gordon freeman legions others owe existence guy id whether directly case indirectly still even old look age graphic super simple gameplay really game game border experience level highly rectangular level scope six episode provide lot fun especially discover secret treasure chaingun also halt bang bang bang aarrrgh never grow old voluntarily rat pc profound carnage however exceptionally tame compare game today,1,Positive
"This is one of Disney's top five animated features, in my opinion. Cinderella was a perfect return to the full-length feature animation film (as opposed to the compilation films of the 40's), and expensive depth via the multi-plane camera returns to the film in no other way. Although Disney adapts the story somewhat liberally, you gather the idea of the era via the dress and set stylizations---a clear time period the story takes place.<br /><br />Cinderella is more mature than Snow White, and a multi-dimensional character. Actually, all of the characters are somewhat well-developed, except for the Prince--left the most flat--we know he has a sense of humor, and a great smile, but that's about all. Like Snow White, Disney has some permanent impact on the story in popular culture---in most versions of Cinderella, the stepsisters are attractive, just not as pretty as Cinderella, and their character takes away from their otherwise nice appearance.<br /><br />Favorite Disney additions: the mice! Also, appreciated the continuity--Cinderella always loses her shoe throughout the film. The addition of the homemade gown as well as the following assault from the stepsisters was always horrific as a child--I remember View Master showing this with a black background and a large red light on it! The broken slipper shows the unwillingness of evil Lady Tremaine to give up her hold over Cinderella and admit defeat---Audley would go on to characterize the most wicked of all Disney villains, satanic witch Maleficent, in Sleeping Beauty.","this is one of disney's top five animated features, in my opinion. cinderella was a perfect return to the full-length feature animation film (as opposed to the compilation films of the 40's), and expensive depth via the multi-plane camera returns to the film in no other way. although disney adapts the story somewhat liberally, you gather the idea of the era via the dress and set stylizations---a clear time period the story takes place. cinderella is more mature than snow white, and a multi-dimensional character. actually, all of the characters are somewhat well-developed, except for the prince--left the most flat--we know he has a sense of humor, and a great smile, but that's about all. like snow white, disney has some permanent impact on the story in popular culture---in most versions of cinderella, the stepsisters are attractive, just not as pretty as cinderella, and their character takes away from their otherwise nice appearance. favorite disney additions: the mice! also, appreciated the continuity--cinderella always loses her shoe throughout the film. the addition of the homemade gown as well as the following assault from the stepsisters was always horrific as a child--i remember view master showing this with a black background and a large red light on it! the broken slipper shows the unwillingness of evil lady tremaine to give up her hold over cinderella and admit defeat---audley would go on to characterize the most wicked of all disney villains, satanic witch maleficent, in sleeping beauty.",one disney top five animated feature opinion cinderella perfect return full length feature animation film oppose compilation film expensive depth via multi plane camera return film no way although disney adapts story somewhat liberally gather idea era via dress set stylization clear time period story take place cinderella mature snow white multi dimensional character actually character somewhat well developed except prince leave flat know sense humor great smile like snow white disney permanent impact story popular culture version cinderella stepsister attractive not pretty cinderella character take away otherwise nice appearance favorite disney addition mouse also appreciate continuity cinderella always lose shoe throughout film addition homemade gown well follow assault stepsister always horrific child remember view master show black background large red light break slipper show unwillingness evil lady tremaine give hold cinderella admit defeat audley would go characterize wicked disney villain satanic witch maleficent sleep beauty,1,Positive
I and a friend rented this movie. We both found the movie soundtrack and production techniques to be lagging. The movie's plot appeared to drag on throughout with little surprise in the ending. We both agreed that the movie could have been compressed into roughly an hour giving it more suspense and moving plot.,i and a friend rented this movie. we both found the movie soundtrack and production techniques to be lagging. the movie's plot appeared to drag on throughout with little surprise in the ending. we both agreed that the movie could have been compressed into roughly an hour giving it more suspense and moving plot.,friend rent movie find movie soundtrack production technique lag movie plot appear drag throughout little surprise end agree movie could compress roughly hour give suspense move plot,0,Negative
"I suppose if you like endless dialogue that doesn't forward the story and flashy camera effects like the scene transitions in the television show _Angel_, you'll enjoy the film. Me? All I wanted was a nice, tight little story, and it wasn't there. The pacing was practically backward, plot points were buried under a sea of unneeded dialogue, and there was absolutely no sense of dread, or tension, or ANYTHING.<br /><br />Is it the redneck? Is it the Wendigo? No, it's a cameraman on speed. That's not scary. It doesn't generate a single note of tension or atmosphere unless you're scared by MTV. Like those reviewers before me, I too noticed that by the end the movie invokes derisive laughter from the audience.<br /><br />Terrible film.","i suppose if you like endless dialogue that doesn't forward the story and flashy camera effects like the scene transitions in the television show _angel_, you'll enjoy the film. me? all i wanted was a nice, tight little story, and it wasn't there. the pacing was practically backward, plot points were buried under a sea of unneeded dialogue, and there was absolutely no sense of dread, or tension, or anything. is it the redneck? is it the wendigo? no, it's a cameraman on speed. that's not scary. it doesn't generate a single note of tension or atmosphere unless you're scared by mtv. like those reviewers before me, i too noticed that by the end the movie invokes derisive laughter from the audience. terrible film.",suppose like endless dialogue not forward story flashy camera effect like scene transition television show angel enjoy film want nice tight little story not pace practically backward plot point bury sea unneeded dialogue absolutely no sense dread tension anything redneck wendigo no cameraman speed not scary not generate single note tension atmosphere unless scar mtv like reviewer noticed end movie invokes derisive laughter audience terrible film,0,Negative
"Marvelous cult film from 1979 in which the students of Vince Lombardi High School are confronted with a new, dictatorial principal named Miss Togar (Mary Woronov). Togar is a music hater and blames the musical tastes of the students for their transgressions. Leading the charge against her is fun-loving Riff Randell (P.J. Soles), the #1 Ramones fan who, more than anything, wants the rock group to record her songs.<br /><br />Now *this* is an impossible movie to resist. First and foremost, the soundtrack is incredible, with songs by such artists as Alice Cooper and the Velvet Underground in addition to the infectious non-stop assortment of Ramones songs. ""Teenage Lobotomy"", ""Sheena is a Punk Rocker"", and ""Blitzkrieg Bop"" are just a few of them. Next, the cast truly gives it their all, with Soles an ideal choice for the role of Riff; she is a true delight. Vincent Van Patten and Dey Young are earnest as Tom and Kate, Woronov is well cast against type as the snooty and disdainful Togar, Clint Howard has one of his best ever parts as washroom-occupying entrepreneur Eaglebauer, and New World regulars such as Dick Miller, Paul Bartel (particularly fun as music teacher Mr. McGree) and The Real Don Steele are fun as always. And, of course, it's a treat to see The Ramones playing themselves.<br /><br />The movie has true spirit. The energy level is high, with co-story author and director Allan Arkush bringing a great deal of flair to the proceedings. There's also a great sense of humor. The paper airplane gag is a superb example of this. This extends right to the ""wipe"" style of scene transitions. There are even hilarious giant mice created by future makeup effects notable Rob Bottin, in one of his earliest gigs.<br /><br />About as good as an authority-defying, defend-one's-right-to-party film can get. ""Rock 'n' Roll High School"" is, quite simply, a wonderful cult film.<br /><br />8/10","marvelous cult film from 1979 in which the students of vince lombardi high school are confronted with a new, dictatorial principal named miss togar (mary woronov). togar is a music hater and blames the musical tastes of the students for their transgressions. leading the charge against her is fun-loving riff randell (p.j. soles), the #1 ramones fan who, more than anything, wants the rock group to record her songs. now *this* is an impossible movie to resist. first and foremost, the soundtrack is incredible, with songs by such artists as alice cooper and the velvet underground in addition to the infectious non-stop assortment of ramones songs. ""teenage lobotomy"", ""sheena is a punk rocker"", and ""blitzkrieg bop"" are just a few of them. next, the cast truly gives it their all, with soles an ideal choice for the role of riff; she is a true delight. vincent van patten and dey young are earnest as tom and kate, woronov is well cast against type as the snooty and disdainful togar, clint howard has one of his best ever parts as washroom-occupying entrepreneur eaglebauer, and new world regulars such as dick miller, paul bartel (particularly fun as music teacher mr. mcgree) and the real don steele are fun as always. and, of course, it's a treat to see the ramones playing themselves. the movie has true spirit. the energy level is high, with co-story author and director allan arkush bringing a great deal of flair to the proceedings. there's also a great sense of humor. the paper airplane gag is a superb example of this. this extends right to the ""wipe"" style of scene transitions. there are even hilarious giant mice created by future makeup effects notable rob bottin, in one of his earliest gigs. about as good as an authority-defying, defend-one's-right-to-party film can get. ""rock 'n' roll high school"" is, quite simply, a wonderful cult film. 8/10",marvelous cult film student vince lombardi high school confront new dictatorial principal name miss togar mary woronov togar music hater blame musical taste student transgression lead charge fun love riff randell sol ramones fan anything want rock group record songs impossible movie resist first foremost soundtrack incredible song artist alice cooper velvet underground addition infectious non stop assortment ramones song teenage lobotomy sheena punk rocker blitzkrieg bop next cast truly give sol ideal choice role riff true delight vincent van patten dey young earnest tom kate woronov well cast type snooty disdainful togar clint howard one best ever part washroom occupy entrepreneur eaglebauer new world regulars dick miller paul bartel particularly fun music teacher mr mcgree real steele fun always course treat see ramones play movie true spirit energy level high co story author director allan arkush bring great deal flair proceeding also great sense humor paper airplane gag superb example extends right wipe style scene transition even hilarious giant mouse create future makeup effect notable rob bottin one early gig good authority defy defend one right party film get rock roll high school quite simply wonderful cult film,1,Positive
"But I got over it. To me, it seemed that even the Author of the book favored Caroline. I felt so sorry for the character Louise, and she was constantly compared with Esau who was evil, I just felt the comparison was a bit harsh and un-realistic. Really though, the movie was bad. I wouldn't really see it unless you're ready for a big let down.","but i got over it. to me, it seemed that even the author of the book favored caroline. i felt so sorry for the character louise, and she was constantly compared with esau who was evil, i just felt the comparison was a bit harsh and un-realistic. really though, the movie was bad. i wouldn't really see it unless you're ready for a big let down.",got seem even author book favor caroline felt sorry character louise constantly compare esau evil felt comparison bit harsh un realistic really though movie bad would not really see unless ready big let,0,Negative
"I'm not sure quite why I clicked ""contains spoiler"", because quite honestly there is not enough explanation ever given in the movie to know enough of what is supposed to be going on to spoil it.<br /><br />Visually it mostly delivers. Well, apart from some 80's throwback rubber-mask monsters. I'll say now that before watching this I had never seen the band Lordi, nor knew anything about them bar that they won Eurovision. Apparently the monsters in this are members of the band, pretty much in their stage personas. Whatever. Anyway, I didn't know this while watching. I just thought the monsters/demons were mostly passable. Just about.<br /><br />I'm almost sure there is a semi-coherent explanation behind what we see on-screen, but it may actually be better not to know it. It probably would actually have been incredibly lame come to think on it. The action keeps it rolling along pretty much well enough to keep the viewer mostly entertained, even if half the entertainment factor is joking about wtf is supposed to be happening in this movie exactly.<br /><br />I gave it a four mainly because I got a good laugh out of it, especially out of how it explains pretty much nothing. Must have been the mood I was in, but I found that hella funny for some reason. Then I look up the movie on the internet and find out that NOBODY knows what the hell it's supposed to be about. That amused me further, and raised my score an extra half point to a 4/10.<br /><br />It's not scary, or particularly coherent, but it's pretty nice visually and sonically. Overall, far from essential, but watchable. Don't expect too much and don't expect it to make any sense and it might entertain you if you are in the right mood.","i'm not sure quite why i clicked ""contains spoiler"", because quite honestly there is not enough explanation ever given in the movie to know enough of what is supposed to be going on to spoil it. visually it mostly delivers. well, apart from some 80's throwback rubber-mask monsters. i'll say now that before watching this i had never seen the band lordi, nor knew anything about them bar that they won eurovision. apparently the monsters in this are members of the band, pretty much in their stage personas. whatever. anyway, i didn't know this while watching. i just thought the monsters/demons were mostly passable. just about. i'm almost sure there is a semi-coherent explanation behind what we see on-screen, but it may actually be better not to know it. it probably would actually have been incredibly lame come to think on it. the action keeps it rolling along pretty much well enough to keep the viewer mostly entertained, even if half the entertainment factor is joking about wtf is supposed to be happening in this movie exactly. i gave it a four mainly because i got a good laugh out of it, especially out of how it explains pretty much nothing. must have been the mood i was in, but i found that hella funny for some reason. then i look up the movie on the internet and find out that nobody knows what the hell it's supposed to be about. that amused me further, and raised my score an extra half point to a 4/10. it's not scary, or particularly coherent, but it's pretty nice visually and sonically. overall, far from essential, but watchable. don't expect too much and don't expect it to make any sense and it might entertain you if you are in the right mood.",not sure quite clicked contains spoiler quite honestly not enough explanation ever give movie know enough suppose go spoil visually mostly deliver well apart throwback rubber mask monster say watch never see band lordi nor know anything bar eurovision apparently monsters member band pretty much stage persona whatever anyway not know watch thought monster demon mostly passable almost sure semi coherent explanation behind see screen may actually better not know probably would actually incredibly lame come think action keep roll along pretty much well enough keep viewer mostly entertain even half entertainment factor joke wtf suppose happen movie exactly give four mainly get good laugh especially explain pretty much nothing must mood found hella funny reason look movie internet find nobody know hell suppose amuse raise score extra half point not scary particularly coherent pretty nice visually sonically overall far essential watchable not expect much not expect make sense might entertain right mood,0,Negative
"Here is one of those movies spoiled by the studio's insistence on a happy ending. Conflicts which have stretched out for years are settled in a few minutes. It would have been far more interesting to inject a tone of ambiguity. The talented Barbara Stanwyck is undone by a sudden metamorphosis from independent and assertive woman to a compliant female of the kind she has put down all her life. Brent, as usual, is well over his head and then there is the ludicrous situation of Gig Young playing a character named Gig Young. Someone mentions ""Gig Young"" and then who appears but Gig Young, the actor! Worth seeing though far below what it could have been.","here is one of those movies spoiled by the studio's insistence on a happy ending. conflicts which have stretched out for years are settled in a few minutes. it would have been far more interesting to inject a tone of ambiguity. the talented barbara stanwyck is undone by a sudden metamorphosis from independent and assertive woman to a compliant female of the kind she has put down all her life. brent, as usual, is well over his head and then there is the ludicrous situation of gig young playing a character named gig young. someone mentions ""gig young"" and then who appears but gig young, the actor! worth seeing though far below what it could have been.",one movie spoil studio insistence happy end conflict stretch year settle minute would far interest inject tone ambiguity talented barbara stanwyck undone sudden metamorphosis independent assertive woman compliant female kind put life brent usual well head ludicrous situation gig young play character name gig young someone mention gig young appear gig young actor worth see though far could,0,Negative
"George Lopez is a funny man even without the sitcom. The first episodes I saw of this too often made jokes at the expense of his mom. As I have watched this more, there has been more & more variety. No one on the cast is really safe from his wit now.<br /><br />It seems to me as this season has progressed that George is getting more comfortable with the family sitcom Dad role. At first he wasn't, but he is getting More & more into a groove. This makes both him & the shows progressively funnier. They had added a couple of characters for George to play off this year too. His wife's dad is getting more & more involved in the plot.<br /><br />His mom is still there, but not as central as past seasons. I think it is prudent to say with George's sense of comic timing, & ABC's lack of good sitcoms, George Lopez has a good chance of being here on ABC long after George W. Bush.","george lopez is a funny man even without the sitcom. the first episodes i saw of this too often made jokes at the expense of his mom. as i have watched this more, there has been more & more variety. no one on the cast is really safe from his wit now. it seems to me as this season has progressed that george is getting more comfortable with the family sitcom dad role. at first he wasn't, but he is getting more & more into a groove. this makes both him & the shows progressively funnier. they had added a couple of characters for george to play off this year too. his wife's dad is getting more & more involved in the plot. his mom is still there, but not as central as past seasons. i think it is prudent to say with george's sense of comic timing, & abc's lack of good sitcoms, george lopez has a good chance of being here on abc long after george w. bush.",george lopez funny man even without sitcom first episodes saw often make joke expense mom watch variety no one cast really safe wit seem season progress george get comfortable family sitcom dad role first not get groove make show progressively funnier added couple character george play year wife dad get involve plot mom still not central past season think prudent say george sense comic timing abc lack good sitcom george lopez good chance abc long george bush,1,Positive
"and this movie has crossed it. I have never seen such a terrible movie in my life! I mean, a kid's head getting cut off from the force of an empty sled? A snowman with a costume that has the seams clearly visible? This was a pitiful excuse for a movie.","and this movie has crossed it. i have never seen such a terrible movie in my life! i mean, a kid's head getting cut off from the force of an empty sled? a snowman with a costume that has the seams clearly visible? this was a pitiful excuse for a movie.",movie cross never see terrible movie life mean kid head get cut force empty sled snowman costume seam clearly visible pitiful excuse movie,0,Negative
